question_id,resolution,condition,model,info_label,position,independent_forecast_id,deliberative_forecast_id,independent_prob,deliberative_prob
37644,0,homo_none,pro,none,1,37644-pro-none-1,37644-homo_none-pro-1,10,7
37644,0,homo_none,pro,none,2,37644-pro-none-2,37644-homo_none-pro-2,10,7
37644,0,homo_none,pro,none,3,37644-pro-none-3,37644-homo_none-pro-3,5,8
37645,0,diverse_full,gpt5,full,3,37645-gpt5-full,37645-diverse_full-gpt5-3,12,14
37645,0,diverse_full,pro,full,1,37645-pro-full,37645-diverse_full-pro-1,15,12
37645,0,diverse_full,sonnet,full,2,37645-sonnet-full,37645-diverse_full-sonnet-2,18,15
37645,0,diverse_info,gpt5,info2,1,37645-gpt5-info2,37645-diverse_info-gpt5-1,38,22
37645,0,diverse_info,pro,info3,2,37645-pro-info3,37645-diverse_info-pro-2,10,20
37645,0,diverse_info,sonnet,info1,3,37645-sonnet-info1,37645-diverse_info-sonnet-3,30,20
37645,0,diverse_none,gpt5,none,3,37645-gpt5-none,37645-diverse_none-gpt5-3,14,20
37645,0,diverse_none,pro,none,1,37645-pro-none,37645-diverse_none-pro-1,75,15
37645,0,diverse_none,sonnet,none,2,37645-sonnet-none,37645-diverse_none-sonnet-2,45,25
37645,0,homo_full,gpt5,full,1,37645-gpt5-full-1,37645-homo_full-gpt5-1,20,16
37645,0,homo_full,gpt5,full,2,37645-gpt5-full-2,37645-homo_full-gpt5-2,13,15
37645,0,homo_full,gpt5,full,3,37645-gpt5-full-3,37645-homo_full-gpt5-3,20,15
37645,0,homo_info,gpt5,info1,1,37645-gpt5-info1-1,37645-homo_info-gpt5-1,32,30
37645,0,homo_info,gpt5,info2,2,37645-gpt5-info2-2,37645-homo_info-gpt5-2,40,28
37645,0,homo_info,gpt5,info3,3,37645-gpt5-info3-3,37645-homo_info-gpt5-3,9,8
37645,0,homo_none,gpt5,none,1,37645-gpt5-none-1,37645-homo_none-gpt5-1,32,30
37645,0,homo_none,gpt5,none,2,37645-gpt5-none-2,37645-homo_none-gpt5-2,35,33
37645,0,homo_none,gpt5,none,3,37645-gpt5-none-3,37645-homo_none-gpt5-3,32,30
37646,0,diverse_full,gpt5,full,3,37646-gpt5-full,37646-diverse_full-gpt5-3,42,35
37646,0,diverse_full,pro,full,1,37646-pro-full,37646-diverse_full-pro-1,35,30
37646,0,diverse_full,sonnet,full,2,37646-sonnet-full,37646-diverse_full-sonnet-2,28,32
37646,0,diverse_info,gpt5,info3,1,37646-gpt5-info3,37646-diverse_info-gpt5-1,60,65
37646,0,diverse_info,pro,info1,2,37646-pro-info1,37646-diverse_info-pro-2,85,65
37646,0,diverse_info,sonnet,info2,3,37646-sonnet-info2,37646-diverse_info-sonnet-3,15,70
37646,0,diverse_none,gpt5,none,3,37646-gpt5-none,37646-diverse_none-gpt5-3,60,40
37646,0,diverse_none,pro,none,1,37646-pro-none,37646-diverse_none-pro-1,35,55
37646,0,diverse_none,sonnet,none,2,37646-sonnet-none,37646-diverse_none-sonnet-2,45,38
37646,0,homo_full,sonnet,full,1,37646-sonnet-full-1,37646-homo_full-sonnet-1,28,28
37646,0,homo_full,sonnet,full,2,37646-sonnet-full-2,37646-homo_full-sonnet-2,30,30
37646,0,homo_full,sonnet,full,3,37646-sonnet-full-3,37646-homo_full-sonnet-3,30,30
37646,0,homo_info,sonnet,info1,1,37646-sonnet-info1-1,37646-homo_info-sonnet-1,60,40
37646,0,homo_info,sonnet,info2,2,37646-sonnet-info2-2,37646-homo_info-sonnet-2,20,30
37646,0,homo_info,sonnet,info3,3,37646-sonnet-info3-3,37646-homo_info-sonnet-3,40,28
37646,0,homo_none,sonnet,none,1,37646-sonnet-none-1,37646-homo_none-sonnet-1,38,45
37646,0,homo_none,sonnet,none,2,37646-sonnet-none-2,37646-homo_none-sonnet-2,60,48
37646,0,homo_none,sonnet,none,3,37646-sonnet-none-3,37646-homo_none-sonnet-3,40,47
37648,0,diverse_full,gpt5,full,3,37648-gpt5-full,37648-diverse_full-gpt5-3,24,27
37648,0,diverse_full,pro,full,1,37648-pro-full,37648-diverse_full-pro-1,65,54
37648,0,diverse_full,sonnet,full,2,37648-sonnet-full,37648-diverse_full-sonnet-2,28,35
37648,0,diverse_info,gpt5,info2,2,37648-gpt5-info2,37648-diverse_info-gpt5-2,8,12
37648,0,diverse_info,pro,info1,1,37648-pro-info1,37648-diverse_info-pro-1,40,30
37648,0,diverse_info,sonnet,info3,3,37648-sonnet-info3,37648-diverse_info-sonnet-3,40,20
37648,0,diverse_none,gpt5,none,3,37648-gpt5-none,37648-diverse_none-gpt5-3,11,15
37648,0,diverse_none,pro,none,1,37648-pro-none,37648-diverse_none-pro-1,25,15
37648,0,diverse_none,sonnet,none,2,37648-sonnet-none,37648-diverse_none-sonnet-2,22,17
37648,0,homo_full,pro,full,1,37648-pro-full-1,37648-homo_full-pro-1,65,65
37648,0,homo_full,pro,full,2,37648-pro-full-2,37648-homo_full-pro-2,65,65
37648,0,homo_full,pro,full,3,37648-pro-full-3,37648-homo_full-pro-3,55,65
37648,0,homo_info,pro,info1,1,37648-pro-info1-1,37648-homo_info-pro-1,40,55
37648,0,homo_info,pro,info2,2,37648-pro-info2-2,37648-homo_info-pro-2,5,60
37648,0,homo_info,pro,info3,3,37648-pro-info3-3,37648-homo_info-pro-3,70,75
37648,0,homo_none,pro,none,1,37648-pro-none-1,37648-homo_none-pro-1,35,35
37648,0,homo_none,pro,none,2,37648-pro-none-2,37648-homo_none-pro-2,35,35
37648,0,homo_none,pro,none,3,37648-pro-none-3,37648-homo_none-pro-3,35,35
37649,0,diverse_full,gpt5,full,3,37649-gpt5-full,37649-diverse_full-gpt5-3,43,42
37649,0,diverse_full,pro,full,1,37649-pro-full,37649-diverse_full-pro-1,60,45
37649,0,diverse_full,sonnet,full,2,37649-sonnet-full,37649-diverse_full-sonnet-2,40,43
37649,0,diverse_info,gpt5,info1,1,37649-gpt5-info1,37649-diverse_info-gpt5-1,55,57
37649,0,diverse_info,pro,info2,3,37649-pro-info2,37649-diverse_info-pro-3,60,48
37649,0,diverse_info,sonnet,info3,2,37649-sonnet-info3,37649-diverse_info-sonnet-2,32,47
37649,0,diverse_none,gpt5,none,3,37649-gpt5-none,37649-diverse_none-gpt5-3,42,41
37649,0,diverse_none,pro,none,1,37649-pro-none,37649-diverse_none-pro-1,75,41
37649,0,diverse_none,sonnet,none,2,37649-sonnet-none,37649-diverse_none-sonnet-2,40,43
37649,0,homo_full,gpt5,full,1,37649-gpt5-full-1,37649-homo_full-gpt5-1,30,40
37649,0,homo_full,gpt5,full,2,37649-gpt5-full-2,37649-homo_full-gpt5-2,43,40
37649,0,homo_full,gpt5,full,3,37649-gpt5-full-3,37649-homo_full-gpt5-3,62,45
37649,0,homo_info,gpt5,info1,1,37649-gpt5-info1-1,37649-homo_info-gpt5-1,61,58
37649,0,homo_info,gpt5,info2,2,37649-gpt5-info2-2,37649-homo_info-gpt5-2,57,58
37649,0,homo_info,gpt5,info3,3,37649-gpt5-info3-3,37649-homo_info-gpt5-3,35,49
37649,0,homo_none,gpt5,none,1,37649-gpt5-none-1,37649-homo_none-gpt5-1,60,45
37649,0,homo_none,gpt5,none,2,37649-gpt5-none-2,37649-homo_none-gpt5-2,42,42
37649,0,homo_none,gpt5,none,3,37649-gpt5-none-3,37649-homo_none-gpt5-3,42,45
37652,1,diverse_full,gpt5,full,3,37652-gpt5-full,37652-diverse_full-gpt5-3,70,74
37652,1,diverse_full,pro,full,1,37652-pro-full,37652-diverse_full-pro-1,85,75
37652,1,diverse_full,sonnet,full,2,37652-sonnet-full,37652-diverse_full-sonnet-2,72,75
37652,1,diverse_info,gpt5,info2,2,37652-gpt5-info2,37652-diverse_info-gpt5-2,70,74
37652,1,diverse_info,pro,info1,3,37652-pro-info1,37652-diverse_info-pro-3,85,78
37652,1,diverse_info,sonnet,info3,1,37652-sonnet-info3,37652-diverse_info-sonnet-1,68,73
37652,1,diverse_none,gpt5,none,3,37652-gpt5-none,37652-diverse_none-gpt5-3,2,3
37652,1,diverse_none,pro,none,1,37652-pro-none,37652-diverse_none-pro-1,45,3
37652,1,diverse_none,sonnet,none,2,37652-sonnet-none,37652-diverse_none-sonnet-2,3,3
37652,1,homo_full,sonnet,full,1,37652-sonnet-full-1,37652-homo_full-sonnet-1,70,70
37652,1,homo_full,sonnet,full,2,37652-sonnet-full-2,37652-homo_full-sonnet-2,65,68
37652,1,homo_full,sonnet,full,3,37652-sonnet-full-3,37652-homo_full-sonnet-3,72,69
37652,1,homo_info,sonnet,info1,1,37652-sonnet-info1-1,37652-homo_info-sonnet-1,65,68
37652,1,homo_info,sonnet,info2,2,37652-sonnet-info2-2,37652-homo_info-sonnet-2,68,70
37652,1,homo_info,sonnet,info3,3,37652-sonnet-info3-3,37652-homo_info-sonnet-3,72,70
37652,1,homo_none,sonnet,none,1,37652-sonnet-none-1,37652-homo_none-sonnet-1,55,58
37652,1,homo_none,sonnet,none,2,37652-sonnet-none-2,37652-homo_none-sonnet-2,48,54
37652,1,homo_none,sonnet,none,3,37652-sonnet-none-3,37652-homo_none-sonnet-3,60,47
37654,0,diverse_full,gpt5,full,3,37654-gpt5-full,37654-diverse_full-gpt5-3,9,12
37654,0,diverse_full,pro,full,1,37654-pro-full,37654-diverse_full-pro-1,15,12
37654,0,diverse_full,sonnet,full,2,37654-sonnet-full,37654-diverse_full-sonnet-2,15,12
37654,0,diverse_info,gpt5,info1,2,37654-gpt5-info1,37654-diverse_info-gpt5-2,4,5
37654,0,diverse_info,pro,info2,3,37654-pro-info2,37654-diverse_info-pro-3,30,6
37654,0,diverse_info,sonnet,info3,1,37654-sonnet-info3,37654-diverse_info-sonnet-1,13,8
37654,0,diverse_none,gpt5,none,3,37654-gpt5-none,37654-diverse_none-gpt5-3,6,5
37654,0,diverse_none,pro,none,1,37654-pro-none,37654-diverse_none-pro-1,3,5
37654,0,diverse_none,sonnet,none,2,37654-sonnet-none,37654-diverse_none-sonnet-2,18,8
37654,0,homo_full,pro,full,1,37654-pro-full-1,37654-homo_full-pro-1,15,15
37654,0,homo_full,pro,full,2,37654-pro-full-2,37654-homo_full-pro-2,15,15
37654,0,homo_full,pro,full,3,37654-pro-full-3,37654-homo_full-pro-3,15,15
37654,0,homo_info,pro,info1,1,37654-pro-info1-1,37654-homo_info-pro-1,2,30
37654,0,homo_info,pro,info2,2,37654-pro-info2-2,37654-homo_info-pro-2,60,5
37654,0,homo_info,pro,info3,3,37654-pro-info3-3,37654-homo_info-pro-3,5,12
37654,0,homo_none,pro,none,1,37654-pro-none-1,37654-homo_none-pro-1,2,2
37654,0,homo_none,pro,none,2,37654-pro-none-2,37654-homo_none-pro-2,5,2
37654,0,homo_none,pro,none,3,37654-pro-none-3,37654-homo_none-pro-3,2,1
37655,0,diverse_full,gpt5,full,3,37655-gpt5-full,37655-diverse_full-gpt5-3,6,4
37655,0,diverse_full,pro,full,1,37655-pro-full,37655-diverse_full-pro-1,2,2
37655,0,diverse_full,sonnet,full,2,37655-sonnet-full,37655-diverse_full-sonnet-2,7,6
37655,0,diverse_info,gpt5,info2,1,37655-gpt5-info2,37655-diverse_info-gpt5-1,7,4
37655,0,diverse_info,pro,info3,2,37655-pro-info3,37655-diverse_info-pro-2,35,5
37655,0,diverse_info,sonnet,info1,3,37655-sonnet-info1,37655-diverse_info-sonnet-3,3,8
37655,0,diverse_none,gpt5,none,3,37655-gpt5-none,37655-diverse_none-gpt5-3,5,4
37655,0,diverse_none,pro,none,1,37655-pro-none,37655-diverse_none-pro-1,2,4
37655,0,diverse_none,sonnet,none,2,37655-sonnet-none,37655-diverse_none-sonnet-2,7,5
37655,0,homo_full,gpt5,full,1,37655-gpt5-full-1,37655-homo_full-gpt5-1,3,3
37655,0,homo_full,gpt5,full,2,37655-gpt5-full-2,37655-homo_full-gpt5-2,7,4
37655,0,homo_full,gpt5,full,3,37655-gpt5-full-3,37655-homo_full-gpt5-3,5,5
37655,0,homo_info,gpt5,info1,1,37655-gpt5-info1-1,37655-homo_info-gpt5-1,3,3
37655,0,homo_info,gpt5,info2,2,37655-gpt5-info2-2,37655-homo_info-gpt5-2,6,4
37655,0,homo_info,gpt5,info3,3,37655-gpt5-info3-3,37655-homo_info-gpt5-3,18,5
37655,0,homo_none,gpt5,none,1,37655-gpt5-none-1,37655-homo_none-gpt5-1,12,8
37655,0,homo_none,gpt5,none,2,37655-gpt5-none-2,37655-homo_none-gpt5-2,10,8
37655,0,homo_none,gpt5,none,3,37655-gpt5-none-3,37655-homo_none-gpt5-3,5,6
37656,0,diverse_full,gpt5,full,3,37656-gpt5-full,37656-diverse_full-gpt5-3,18,17
37656,0,diverse_full,pro,full,1,37656-pro-full,37656-diverse_full-pro-1,15,19
37656,0,diverse_full,sonnet,full,2,37656-sonnet-full,37656-diverse_full-sonnet-2,25,20
37656,0,diverse_info,gpt5,info2,3,37656-gpt5-info2,37656-diverse_info-gpt5-3,12,10
37656,0,diverse_info,pro,info3,1,37656-pro-info3,37656-diverse_info-pro-1,2,10
37656,0,diverse_info,sonnet,info1,2,37656-sonnet-info1,37656-diverse_info-sonnet-2,60,10
37656,0,diverse_none,gpt5,none,3,37656-gpt5-none,37656-diverse_none-gpt5-3,10,7
37656,0,diverse_none,pro,none,1,37656-pro-none,37656-diverse_none-pro-1,2,5
37656,0,diverse_none,sonnet,none,2,37656-sonnet-none,37656-diverse_none-sonnet-2,28,12
37656,0,homo_full,sonnet,full,1,37656-sonnet-full-1,37656-homo_full-sonnet-1,25,27
37656,0,homo_full,sonnet,full,2,37656-sonnet-full-2,37656-homo_full-sonnet-2,32,28
37656,0,homo_full,sonnet,full,3,37656-sonnet-full-3,37656-homo_full-sonnet-3,28,26
37656,0,homo_info,sonnet,info1,1,37656-sonnet-info1-1,37656-homo_info-sonnet-1,40,22
37656,0,homo_info,sonnet,info2,2,37656-sonnet-info2-2,37656-homo_info-sonnet-2,18,25
37656,0,homo_info,sonnet,info3,3,37656-sonnet-info3-3,37656-homo_info-sonnet-3,40,22
37656,0,homo_none,sonnet,none,1,37656-sonnet-none-1,37656-homo_none-sonnet-1,30,27
37656,0,homo_none,sonnet,none,2,37656-sonnet-none-2,37656-homo_none-sonnet-2,25,27
37656,0,homo_none,sonnet,none,3,37656-sonnet-none-3,37656-homo_none-sonnet-3,28,28
37657,0,diverse_full,gpt5,full,3,37657-gpt5-full,37657-diverse_full-gpt5-3,2,2
37657,0,diverse_full,pro,full,1,37657-pro-full,37657-diverse_full-pro-1,2,2
37657,0,diverse_full,sonnet,full,2,37657-sonnet-full,37657-diverse_full-sonnet-2,3,2
37657,0,diverse_info,gpt5,info2,2,37657-gpt5-info2,37657-diverse_info-gpt5-2,2,1.5
37657,0,diverse_info,pro,info1,1,37657-pro-info1,37657-diverse_info-pro-1,1,1.5
37657,0,diverse_info,sonnet,info3,3,37657-sonnet-info3,37657-diverse_info-sonnet-3,1.5,1.2
37657,0,diverse_none,gpt5,none,3,37657-gpt5-none,37657-diverse_none-gpt5-3,2,2.5
37657,0,diverse_none,pro,none,1,37657-pro-none,37657-diverse_none-pro-1,2,2
37657,0,diverse_none,sonnet,none,2,37657-sonnet-none,37657-diverse_none-sonnet-2,9,3
37657,0,homo_full,pro,full,1,37657-pro-full-1,37657-homo_full-pro-1,1,2
37657,0,homo_full,pro,full,2,37657-pro-full-2,37657-homo_full-pro-2,2,2
37657,0,homo_full,pro,full,3,37657-pro-full-3,37657-homo_full-pro-3,2,1
37657,0,homo_info,pro,info1,1,37657-pro-info1-1,37657-homo_info-pro-1,2,1
37657,0,homo_info,pro,info2,2,37657-pro-info2-2,37657-homo_info-pro-2,2,1
37657,0,homo_info,pro,info3,3,37657-pro-info3-3,37657-homo_info-pro-3,1,2
37657,0,homo_none,pro,none,1,37657-pro-none-1,37657-homo_none-pro-1,1,1
37657,0,homo_none,pro,none,2,37657-pro-none-2,37657-homo_none-pro-2,1,1
37657,0,homo_none,pro,none,3,37657-pro-none-3,37657-homo_none-pro-3,1,1
37658,0,diverse_full,gpt5,full,3,37658-gpt5-full,37658-diverse_full-gpt5-3,30,35
37658,0,diverse_full,pro,full,1,37658-pro-full,37658-diverse_full-pro-1,65,35
37658,0,diverse_full,sonnet,full,2,37658-sonnet-full,37658-diverse_full-sonnet-2,60,45
37658,0,diverse_info,gpt5,info3,2,37658-gpt5-info3,37658-diverse_info-gpt5-2,18,20
37658,0,diverse_info,pro,info2,3,37658-pro-info2,37658-diverse_info-pro-3,40,22
37658,0,diverse_info,sonnet,info1,1,37658-sonnet-info1,37658-diverse_info-sonnet-1,70,75
37658,0,diverse_none,gpt5,none,3,37658-gpt5-none,37658-diverse_none-gpt5-3,22,27
37658,0,diverse_none,pro,none,1,37658-pro-none,37658-diverse_none-pro-1,45,25
37658,0,diverse_none,sonnet,none,2,37658-sonnet-none,37658-diverse_none-sonnet-2,48,32
37658,0,homo_full,gpt5,full,1,37658-gpt5-full-1,37658-homo_full-gpt5-1,44,42
37658,0,homo_full,gpt5,full,2,37658-gpt5-full-2,37658-homo_full-gpt5-2,65,35
37658,0,homo_full,gpt5,full,3,37658-gpt5-full-3,37658-homo_full-gpt5-3,30,48
37658,0,homo_info,gpt5,info1,1,37658-gpt5-info1-1,37658-homo_info-gpt5-1,25,25
37658,0,homo_info,gpt5,info2,2,37658-gpt5-info2-2,37658-homo_info-gpt5-2,30,25
37658,0,homo_info,gpt5,info3,3,37658-gpt5-info3-3,37658-homo_info-gpt5-3,20,22
37658,0,homo_none,gpt5,none,1,37658-gpt5-none-1,37658-homo_none-gpt5-1,25,24
37658,0,homo_none,gpt5,none,2,37658-gpt5-none-2,37658-homo_none-gpt5-2,24,24
37658,0,homo_none,gpt5,none,3,37658-gpt5-none-3,37658-homo_none-gpt5-3,25,24
37659,0,diverse_full,gpt5,full,3,37659-gpt5-full,37659-diverse_full-gpt5-3,72,79
37659,0,diverse_full,pro,full,1,37659-pro-full,37659-diverse_full-pro-1,92,82
37659,0,diverse_full,sonnet,full,2,37659-sonnet-full,37659-diverse_full-sonnet-2,80,77
37659,0,diverse_info,gpt5,info3,2,37659-gpt5-info3,37659-diverse_info-gpt5-2,30,75
37659,0,diverse_info,pro,info1,3,37659-pro-info1,37659-diverse_info-pro-3,90,90
37659,0,diverse_info,sonnet,info2,1,37659-sonnet-info2,37659-diverse_info-sonnet-1,48,72
37659,0,diverse_none,gpt5,none,3,37659-gpt5-none,37659-diverse_none-gpt5-3,30,40
37659,0,diverse_none,pro,none,1,37659-pro-none,37659-diverse_none-pro-1,60,45
37659,0,diverse_none,sonnet,none,2,37659-sonnet-none,37659-diverse_none-sonnet-2,35,43
37659,0,homo_full,sonnet,full,1,37659-sonnet-full-1,37659-homo_full-sonnet-1,89,87
37659,0,homo_full,sonnet,full,2,37659-sonnet-full-2,37659-homo_full-sonnet-2,80,84
37659,0,homo_full,sonnet,full,3,37659-sonnet-full-3,37659-homo_full-sonnet-3,85,87
37659,0,homo_info,sonnet,info1,1,37659-sonnet-info1-1,37659-homo_info-sonnet-1,87,83
37659,0,homo_info,sonnet,info2,2,37659-sonnet-info2-2,37659-homo_info-sonnet-2,48,72
37659,0,homo_info,sonnet,info3,3,37659-sonnet-info3-3,37659-homo_info-sonnet-3,40,72
37659,0,homo_none,sonnet,none,1,37659-sonnet-none-1,37659-homo_none-sonnet-1,30,30
37659,0,homo_none,sonnet,none,2,37659-sonnet-none-2,37659-homo_none-sonnet-2,30,28
37659,0,homo_none,sonnet,none,3,37659-sonnet-none-3,37659-homo_none-sonnet-3,30,30
37660,0,diverse_full,gpt5,full,3,37660-gpt5-full,37660-diverse_full-gpt5-3,44,40
37660,0,diverse_full,pro,full,1,37660-pro-full,37660-diverse_full-pro-1,40,35
37660,0,diverse_full,sonnet,full,2,37660-sonnet-full,37660-diverse_full-sonnet-2,30,35
37660,0,diverse_info,gpt5,info3,2,37660-gpt5-info3,37660-diverse_info-gpt5-2,40,27
37660,0,diverse_info,pro,info1,3,37660-pro-info1,37660-diverse_info-pro-3,45,15
37660,0,diverse_info,sonnet,info2,1,37660-sonnet-info2,37660-diverse_info-sonnet-1,12,25
37660,0,diverse_none,gpt5,none,3,37660-gpt5-none,37660-diverse_none-gpt5-3,32,30
37660,0,diverse_none,pro,none,1,37660-pro-none,37660-diverse_none-pro-1,35,30
37660,0,diverse_none,sonnet,none,2,37660-sonnet-none,37660-diverse_none-sonnet-2,25,25
37660,0,homo_full,pro,full,1,37660-pro-full-1,37660-homo_full-pro-1,35,30
37660,0,homo_full,pro,full,2,37660-pro-full-2,37660-homo_full-pro-2,25,30
37660,0,homo_full,pro,full,3,37660-pro-full-3,37660-homo_full-pro-3,30,25
37660,0,homo_info,pro,info1,1,37660-pro-info1-1,37660-homo_info-pro-1,35,20
37660,0,homo_info,pro,info2,2,37660-pro-info2-2,37660-homo_info-pro-2,20,25
37660,0,homo_info,pro,info3,3,37660-pro-info3-3,37660-homo_info-pro-3,85,20
37660,0,homo_none,pro,none,1,37660-pro-none-1,37660-homo_none-pro-1,40,55
37660,0,homo_none,pro,none,2,37660-pro-none-2,37660-homo_none-pro-2,75,70
37660,0,homo_none,pro,none,3,37660-pro-none-3,37660-homo_none-pro-3,75,85
37661,1,diverse_full,gpt5,full,3,37661-gpt5-full,37661-diverse_full-gpt5-3,65,60
37661,1,diverse_full,pro,full,1,37661-pro-full,37661-diverse_full-pro-1,75,65
37661,1,diverse_full,sonnet,full,2,37661-sonnet-full,37661-diverse_full-sonnet-2,42,58
37661,1,diverse_info,gpt5,info1,3,37661-gpt5-info1,37661-diverse_info-gpt5-3,80,70
37661,1,diverse_info,pro,info3,2,37661-pro-info3,37661-diverse_info-pro-2,65,80
37661,1,diverse_info,sonnet,info2,1,37661-sonnet-info2,37661-diverse_info-sonnet-1,30,60
37661,1,diverse_none,gpt5,none,3,37661-gpt5-none,37661-diverse_none-gpt5-3,42,36
37661,1,diverse_none,pro,none,1,37661-pro-none,37661-diverse_none-pro-1,65,35
37661,1,diverse_none,sonnet,none,2,37661-sonnet-none,37661-diverse_none-sonnet-2,30,38
37661,1,homo_full,gpt5,full,1,37661-gpt5-full-1,37661-homo_full-gpt5-1,62,62
37661,1,homo_full,gpt5,full,2,37661-gpt5-full-2,37661-homo_full-gpt5-2,62,64
37661,1,homo_full,gpt5,full,3,37661-gpt5-full-3,37661-homo_full-gpt5-3,68,65
37661,1,homo_info,gpt5,info1,1,37661-gpt5-info1-1,37661-homo_info-gpt5-1,78,68
37661,1,homo_info,gpt5,info2,2,37661-gpt5-info2-2,37661-homo_info-gpt5-2,62,68
37661,1,homo_info,gpt5,info3,3,37661-gpt5-info3-3,37661-homo_info-gpt5-3,35,55
37661,1,homo_none,gpt5,none,1,37661-gpt5-none-1,37661-homo_none-gpt5-1,58,50
37661,1,homo_none,gpt5,none,2,37661-gpt5-none-2,37661-homo_none-gpt5-2,54,52
37661,1,homo_none,gpt5,none,3,37661-gpt5-none-3,37661-homo_none-gpt5-3,40,46
37664,1,diverse_full,gpt5,full,3,37664-gpt5-full,37664-diverse_full-gpt5-3,80,72
37664,1,diverse_full,pro,full,1,37664-pro-full,37664-diverse_full-pro-1,75,70
37664,1,diverse_full,sonnet,full,2,37664-sonnet-full,37664-diverse_full-sonnet-2,38,68
37664,1,diverse_info,gpt5,info2,1,37664-gpt5-info2,37664-diverse_info-gpt5-1,70,60
37664,1,diverse_info,pro,info3,2,37664-pro-info3,37664-diverse_info-pro-2,15,62
37664,1,diverse_info,sonnet,info1,3,37664-sonnet-info1,37664-diverse_info-sonnet-3,20,40
37664,1,diverse_none,gpt5,none,3,37664-gpt5-none,37664-diverse_none-gpt5-3,35,22
37664,1,diverse_none,pro,none,1,37664-pro-none,37664-diverse_none-pro-1,15,20
37664,1,diverse_none,sonnet,none,2,37664-sonnet-none,37664-diverse_none-sonnet-2,10,18
37664,1,homo_full,sonnet,full,1,37664-sonnet-full-1,37664-homo_full-sonnet-1,50,55
37664,1,homo_full,sonnet,full,2,37664-sonnet-full-2,37664-homo_full-sonnet-2,60,55
37664,1,homo_full,sonnet,full,3,37664-sonnet-full-3,37664-homo_full-sonnet-3,50,52
37664,1,homo_info,sonnet,info1,1,37664-sonnet-info1-1,37664-homo_info-sonnet-1,18,15
37664,1,homo_info,sonnet,info2,2,37664-sonnet-info2-2,37664-homo_info-sonnet-2,50,32
37664,1,homo_info,sonnet,info3,3,37664-sonnet-info3-3,37664-homo_info-sonnet-3,18,28
37664,1,homo_none,sonnet,none,1,37664-sonnet-none-1,37664-homo_none-sonnet-1,18,11
37664,1,homo_none,sonnet,none,2,37664-sonnet-none-2,37664-homo_none-sonnet-2,12,10
37664,1,homo_none,sonnet,none,3,37664-sonnet-none-3,37664-homo_none-sonnet-3,8,10
37794,0,diverse_full,gpt5,full,3,37794-gpt5-full,37794-diverse_full-gpt5-3,35,33
37794,0,diverse_full,pro,full,1,37794-pro-full,37794-diverse_full-pro-1,25,38
37794,0,diverse_full,sonnet,full,2,37794-sonnet-full,37794-diverse_full-sonnet-2,72,60
37794,0,diverse_info,gpt5,info3,3,37794-gpt5-info3,37794-diverse_info-gpt5-3,27,10
37794,0,diverse_info,pro,info2,1,37794-pro-info2,37794-diverse_info-pro-1,5,8
37794,0,diverse_info,sonnet,info1,2,37794-sonnet-info1,37794-diverse_info-sonnet-2,70,68
37794,0,diverse_none,gpt5,none,3,37794-gpt5-none,37794-diverse_none-gpt5-3,12,15
37794,0,diverse_none,pro,none,1,37794-pro-none,37794-diverse_none-pro-1,40,11
37794,0,diverse_none,sonnet,none,2,37794-sonnet-none,37794-diverse_none-sonnet-2,10,20
37794,0,homo_full,pro,full,1,37794-pro-full-1,37794-homo_full-pro-1,30,55
37794,0,homo_full,pro,full,2,37794-pro-full-2,37794-homo_full-pro-2,40,65
37794,0,homo_full,pro,full,3,37794-pro-full-3,37794-homo_full-pro-3,75,45
37794,0,homo_info,pro,info1,1,37794-pro-info1-1,37794-homo_info-pro-1,35,40
37794,0,homo_info,pro,info2,2,37794-pro-info2-2,37794-homo_info-pro-2,15,42
37794,0,homo_info,pro,info3,3,37794-pro-info3-3,37794-homo_info-pro-3,40,18
37794,0,homo_none,pro,none,1,37794-pro-none-1,37794-homo_none-pro-1,25,15
37794,0,homo_none,pro,none,2,37794-pro-none-2,37794-homo_none-pro-2,15,25
37794,0,homo_none,pro,none,3,37794-pro-none-3,37794-homo_none-pro-3,25,20
37795,1,diverse_full,gpt5,full,3,37795-gpt5-full,37795-diverse_full-gpt5-3,90,94
37795,1,diverse_full,pro,full,1,37795-pro-full,37795-diverse_full-pro-1,95,92
37795,1,diverse_full,sonnet,full,2,37795-sonnet-full,37795-diverse_full-sonnet-2,88,90
37795,1,diverse_info,gpt5,info3,3,37795-gpt5-info3,37795-diverse_info-gpt5-3,38,80
37795,1,diverse_info,pro,info1,1,37795-pro-info1,37795-diverse_info-pro-1,95,90
37795,1,diverse_info,sonnet,info2,2,37795-sonnet-info2,37795-diverse_info-sonnet-2,77,85
37795,1,diverse_none,gpt5,none,3,37795-gpt5-none,37795-diverse_none-gpt5-3,19,21
37795,1,diverse_none,pro,none,1,37795-pro-none,37795-diverse_none-pro-1,65,24
37795,1,diverse_none,sonnet,none,2,37795-sonnet-none,37795-diverse_none-sonnet-2,20,28
37795,1,homo_full,gpt5,full,1,37795-gpt5-full-1,37795-homo_full-gpt5-1,95,93
37795,1,homo_full,gpt5,full,2,37795-gpt5-full-2,37795-homo_full-gpt5-2,92,93
37795,1,homo_full,gpt5,full,3,37795-gpt5-full-3,37795-homo_full-gpt5-3,85,92
37795,1,homo_info,gpt5,info1,1,37795-gpt5-info1-1,37795-homo_info-gpt5-1,89,90
